,ProteinID,GeneNames,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG
8551,Q99805,TM9SF2,0,1,0,0,0,0,0,0,0,0,0,0
8552,Q8NBN3,TMEM87A,0,1,0,0,0,0,0,0,0,0,0,0
8553,A6NML5,TMEM212,0,1,0,0,0,0,0,0,0,0,0,0
8554,Q6UX40,TMEM107,0,1,0,0,0,0,0,0,1,0,0,0
8555,Q8WW62,TMED6,0,1,0,0,0,0,0,0,0,0,0,0
8556,Q6ZNK6,TIFAB,0,0,0,0,0,0,0,0,0,0,0,0
8557,Q96HH4,TMEM169,0,1,0,0,0,0,0,0,0,0,0,0
8558,Q96B21,TMEM45B,0,1,0,0,0,0,0,0,0,0,0,0
8559,Q5BJH2,TMEM128,0,1,0,0,0,0,0,0,0,0,0,0
8560,Q9BU02,THTPA,0,0,0,0,0,0,0,0,1,1,0,0
8561,Q9BTF0,THUMPD2,0,0,0,0,0,1,0,0,1,1,0,0
8562,Q8WZ59,TMEM190,0,1,0,0,0,0,0,0,0,0,0,0
8563,Q9ULS5,TMCC3,0,1,0,0,0,0,0,0,0,0,0,0
8564,Q9NUH8,TMEM14B,0,1,0,0,0,0,0,0,0,0,0,0
8565,P49788,RARRES1,0,1,0,0,0,0,0,0,0,0,0,0
8566,Q9BZD7,PRRG3,0,1,0,0,0,0,0,0,0,0,0,0
8567,Q04725,TLE2,1,0,0,0,0,0,1,0,0,0,0,0
8568,Q8NBT3,TMEM145,0,1,0,0,0,0,0,0,0,0,0,0
8569,Q9Y2C9,TLR6,0,1,0,0,0,0,0,0,0,0,0,0
8570,P31483,TIA1,0,0,0,0,0,1,0,0,1,0,0,0
8571,Q96HH6,TMEM19,0,1,0,0,0,0,0,0,0,0,0,0
8572,Q96CP7,TLCD1,0,1,0,0,0,0,0,0,0,0,0,0
8573,A0A1W2PP97,THSD8,0,0,0,0,0,0,0,0,0,0,0,0
8574,A6NGC4,TLCD2,0,1,0,0,0,0,0,0,0,0,0,0
8575,Q8N0U2,TMEM61,0,1,0,0,0,0,0,0,0,0,0,0
8576,O15040,TECPR2,0,0,0,0,0,0,0,0,0,0,0,0
8577,Q8TDR4,TCP10L,1,0,0,0,0,0,0,0,0,0,0,0
8578,P05452,CLEC3B,0,0,0,0,0,0,0,0,0,0,0,0
8579,P10646,TFPI,0,0,0,0,0,0,0,0,1,0,0,0
8580,Q8IUE1,TGIF2LX,1,0,1,0,0,0,0,0,0,0,0,0
8581,Q8IUE0,TGIF2LY,1,0,1,0,0,0,0,0,0,0,0,0
8582,Q9Y6L7,TLL2,0,0,0,0,0,0,0,0,1,1,0,0
8583,P29401,TKT,0,0,0,0,0,0,0,0,1,1,0,0
8584,Q8N661,TMEM86B,0,1,0,0,0,0,0,0,1,1,0,0
8585,Q9BRN9,TM2D3,0,1,0,0,0,0,0,0,0,0,0,0
8586,Q9NXG2,THUMPD1,0,0,0,0,0,0,0,0,0,0,0,0
8587,A0PJX8,TMEM82,0,1,0,0,0,0,0,0,0,0,0,0
8588,Q14656,TMEM187,0,1,0,0,0,0,0,0,0,0,0,0
8589,Q6PL24,TMED8,0,0,0,0,0,0,0,0,0,0,0,0
8590,A6NKF7,TMEM88B,0,1,0,0,0,0,0,0,0,0,0,0
8591,Q8TBZ6,TRMT10A,0,0,0,0,0,0,0,0,1,1,0,0
8592,P82094,TMF1,1,0,1,0,0,0,0,0,0,0,0,0
8593,Q9Y5J9,TIMM8B,0,0,0,0,0,0,0,0,0,0,0,0
8594,Q6QAJ8,TMEM220,0,1,0,0,0,0,0,0,0,0,0,0
8595,Q9Y490,TLN1,0,0,0,0,0,0,0,0,0,0,0,0
8596,Q8TDI8,TMC1,0,1,0,0,0,0,0,0,1,0,0,0
8597,Q8IY95,TMEM192,0,1,0,0,0,0,0,0,0,0,0,0
8598,O60220,TIMM8A,0,0,0,0,0,0,0,0,1,0,0,0
8599,Q96K49,TMEM87B,0,1,0,0,0,0,0,0,0,0,0,0
8600,Q6GV28,TMEM225,0,1,0,0,0,0,0,0,0,0,0,0
8601,Q8WUH6,TMEM263,0,1,0,0,0,0,0,0,0,0,0,0
8602,P56557,TMEM50B,0,1,0,0,0,0,0,0,0,0,0,0
8603,Q96MH6,TMEM68,0,1,0,0,0,0,0,0,0,1,0,0
8604,Q9BSN7,TMEM204,0,1,0,0,0,0,0,0,0,0,0,0
8605,Q86WS5,TMPRSS12,0,1,0,0,0,0,0,0,1,1,0,0
8606,Q5JTV8,TOR1AIP1,0,1,0,0,0,0,0,0,0,0,0,0
8607,Q9BVV7,TIMM21,0,1,0,0,0,0,0,0,0,0,0,0
8608,Q6ZNR0,TMEM91,0,1,0,0,0,0,0,0,0,0,0,0
8609,Q01085,TIAL1,0,0,0,0,0,1,0,0,0,0,0,0
8610,Q9NVV0,TMEM38B,0,1,0,0,0,0,0,0,0,0,0,0
8611,Q9P016,THYN1,0,0,0,0,0,0,0,0,0,0,0,0
8612,Q8WZ71,TMEM158,0,1,0,0,0,0,0,0,0,0,0,0
8613,O14788,TNFSF11,0,1,0,0,0,0,0,0,1,0,0,0
8614,Q68D42,TMEM215,0,1,0,0,0,0,0,0,0,0,0,0
8615,Q96NL1,TMEM74,0,1,0,0,0,0,0,0,0,0,0,0
8616,Q8N9X5,TMEM75,0,1,0,0,0,0,0,0,0,0,0,0
8617,O14668,PRRG1,0,1,0,0,0,0,0,0,0,0,0,0
8618,Q7L0Y3,TRMT10C,0,0,0,0,0,0,0,0,1,1,0,0
8619,O43508,TNFSF12,0,1,0,0,0,0,0,0,0,0,0,0
8620,Q9BQJ4,TMEM47,0,1,0,0,0,0,0,0,0,0,0,0
8621,Q9UM00,TMCO1,0,1,0,0,0,0,0,0,1,0,0,0
8622,P50616,TOB1,0,0,0,0,0,0,0,0,0,0,0,0
8623,Q8IU68,TMC8,0,1,0,0,0,0,0,0,0,0,0,0
8624,Q6ZP80,TMEM182,0,1,0,0,0,0,0,0,0,0,0,0
8625,Q9UKE5,TNIK,0,0,0,1,0,0,1,0,1,1,0,0
8626,Q12767,TMEM94,0,1,0,0,0,0,0,0,0,0,0,0
8627,Q7Z2Z1,TICRR,0,0,0,0,0,0,0,0,0,0,0,0
8628,Q96BF3,TMIGD2,0,1,0,0,0,0,0,0,0,0,0,0
8629,Q53EQ6,TIGD5,0,0,1,0,0,0,0,0,0,0,0,0
8630,Q9HAV5,EDA2R,0,1,0,0,0,0,0,0,0,0,0,0
8631,Q8N6L7,TMEM252,0,1,0,0,0,0,0,0,0,0,0,0
8632,Q9Y5L4,TIMM13,0,0,0,0,0,0,0,0,0,0,0,0
8633,A6NEH6,TMEM247,0,1,0,0,0,0,0,0,0,0,0,0
8634,Q6B0B8,TIGD3,0,0,1,0,0,0,0,0,0,0,0,0
8635,Q9NPL8,TIMMDC1,0,1,0,0,0,0,0,0,0,0,0,0
8636,P57088,TMEM33,0,1,0,0,0,0,0,0,0,0,0,0
8637,Q9NVH6,TMLHE,0,0,0,0,0,0,0,0,1,1,0,0
8638,Q96A57,TMEM230,0,1,0,0,0,0,0,0,1,0,0,0
8639,Q6ICI0,TMEM211,0,1,0,0,0,0,0,0,0,0,0,0
8640,P49755,TMED10,0,1,0,0,0,0,0,0,0,0,0,0
8641,Q7RTY8,TMPRSS7,0,1,0,0,0,0,0,0,1,1,0,0
8642,P35590,TIE1,0,1,0,1,0,0,0,0,1,1,0,0
8643,Q8WUU8,TMEM174,0,1,0,0,0,0,0,0,0,0,0,0
8644,A8MWL7,TMEM14DP,0,1,0,0,0,0,0,0,0,0,0,0
8645,P57727,TMPRSS3,0,1,0,0,0,0,0,0,1,1,0,0
8646,P13805,TNNT1,0,0,0,0,0,0,0,0,0,0,0,0
8647,Q9BYE2,TMPRSS13,0,1,0,0,0,0,0,0,1,1,0,0
8648,P59090,TSPEAR-AS2,0,0,0,0,0,0,0,0,0,0,0,0
8649,Q8WUA8,TSKU,0,0,0,0,0,0,0,0,0,0,0,0
8650,P07996,THBS1,0,0,0,0,0,0,0,0,0,0,0,0
8651,Q5VTQ0,TTC39B,0,0,0,0,1,0,0,0,0,0,0,0
8652,Q96SJ8,TSPAN18,0,1,0,0,0,0,0,0,0,0,0,0
8653,P0C672,TSPAN19,0,1,0,0,0,0,0,0,0,0,0,0
8654,Q5T7W7,TSTD2,0,0,0,0,0,0,0,0,0,0,0,0
8655,O60636,TSPAN2,0,1,0,0,0,0,0,0,0,0,0,0
8656,Q8N5M4,TTC9C,0,0,0,0,0,0,0,0,0,0,0,0
8657,P63313,TMSB10,0,0,0,0,0,0,0,0,0,0,0,0
8658,P29597,TYK2,0,0,0,1,0,0,0,0,1,1,0,0
8659,P04818,TYMS,0,0,0,0,0,0,0,0,1,1,0,0
8660,A2RUC4,TYW5,0,0,0,0,0,0,0,0,1,1,0,0
8661,P25490,YY1,1,0,1,0,0,0,0,0,1,0,0,0
8662,O15391,YY2,1,0,1,0,0,0,0,0,0,0,0,0
8663,P10074,ZBTB48,1,0,1,0,0,0,0,0,0,0,0,0
8664,P0DN76,U2AF1L5,0,0,0,0,0,1,0,0,0,0,0,0
8665,A6NCW7,USP17L4,0,0,0,0,0,0,0,0,0,1,0,0
8666,C9JJH3,USP17L10,0,0,0,0,0,0,0,0,1,1,0,0
8667,C9JVI0,USP17L11,0,0,0,0,0,0,0,0,1,1,0,0
8668,Q8TBC4,UBA3,0,0,0,0,0,0,0,0,1,1,0,0
8669,P41226,UBA7,0,0,0,0,0,0,0,0,1,1,0,0
8670,Q8TB05,UBALD1,0,0,0,0,0,0,0,0,0,0,0,0
8671,Q9Y385,UBE2J1,0,1,0,0,0,0,0,0,1,0,0,0
8672,P63279,UBE2I,0,0,0,0,0,0,0,0,1,1,0,0
8673,P22314,UBA1,0,0,0,0,0,0,0,0,1,0,0,0
8674,O15205,UBD,0,0,0,0,0,0,0,0,0,0,0,0
8675,P61088,UBE2N,0,0,0,0,0,0,0,0,1,1,0,0
8676,Q9NZI7,UBP1,1,0,1,0,0,0,0,0,0,0,0,0
8677,Q96S82,UBL7,0,0,0,0,0,0,0,0,0,0,0,0
8678,P11441,UBL4A,0,0,0,0,0,0,0,0,0,1,0,0
8679,P54578,USP14,0,0,0,0,0,0,0,0,1,1,0,0
8680,P51784,USP11,0,0,0,0,0,0,0,0,1,1,0,0
8681,O75317,USP12,0,0,0,0,0,0,0,0,1,1,0,0
8682,Q9UPU5,USP24,0,0,0,0,0,0,0,0,1,1,0,0
8683,Q70CQ4,USP31,0,0,0,0,0,0,0,0,1,1,0,0
8684,Q8NFA0,USP32,0,0,0,0,0,0,0,0,1,1,0,0
8685,Q70CQ2,USP34,0,0,0,0,0,0,1,0,1,1,0,0
8686,Q9P2H5,USP35,0,0,0,0,0,0,0,0,1,1,0,0
8687,Q9UMW8,USP18,0,0,0,0,0,0,0,0,1,1,0,0
8688,O94966,USP19,0,1,0,0,0,0,0,0,1,1,0,0
8689,Q9Y6I4,USP3,0,0,0,0,0,0,0,0,1,1,0,0
8690,Q6ZT12,UBR3,0,1,0,0,0,0,0,0,1,1,0,0
8691,Q96RU2,USP28,0,0,0,0,0,0,0,0,1,1,0,0
8692,Q70EK9,USP51,0,0,0,0,0,0,0,0,1,1,0,0
8693,Q14157,UBAP2L,0,0,0,0,0,0,0,0,0,0,0,0
8694,Q70EL1,USP54,0,0,0,0,0,0,0,0,0,1,0,0
8695,O75604,USP2,0,0,0,0,0,0,0,0,1,1,0,0
8696,Q9H347,UBQLN3,0,0,0,0,0,0,0,0,0,0,0,0
8697,Q92575,UBXN4,0,0,0,0,0,0,0,0,0,0,0,0
8698,Q8IYU4,UBQLNL,0,0,0,0,0,0,0,0,0,0,0,0
8699,Q9BZV1,UBXN6,0,0,0,0,0,0,0,0,0,0,0,0
8700,Q8WVF2,UCMA,0,0,0,0,0,0,0,0,0,0,0,0
8701,P15374,UCHL3,0,0,0,0,0,0,0,0,1,1,0,0
8702,Q9HA47,UCK1,0,0,0,1,0,0,0,0,1,1,0,0
8703,P06133,UGT2B4,0,1,0,0,0,0,0,0,1,1,0,0
8704,P22309,UGT1A1,0,1,0,0,0,0,0,0,1,1,0,0
8705,Q8IX04,UEVLD,0,0,0,0,0,0,0,0,0,1,0,0
8706,O60701,UGDH,0,0,0,0,0,0,0,1,1,1,0,0
8707,Q9NYU2,UGGT1,0,0,0,0,0,0,0,0,1,1,0,0
8708,C9JPN9,USP17L12,0,0,0,0,0,0,0,0,1,1,0,0
8709,Q9H0I9,TKTL2,0,0,0,0,0,0,0,0,1,1,0,0
8710,Q8TEL6,TRPC4AP,0,0,0,0,0,0,0,0,0,0,0,0
8711,Q96IK0,TMEM101,0,1,0,0,0,0,0,0,0,0,0,0
8712,O94900,TOX,0,0,1,0,0,0,0,0,0,0,0,0
8713,Q9P0U1,TOMM7,0,1,0,0,0,0,0,0,0,0,0,0
8714,Q9ULQ1,TPCN1,0,1,0,0,0,0,0,0,0,0,0,0
8715,Q96NM4,TOX2,1,0,1,0,0,0,0,0,0,0,0,0
8716,Q9NRR2,TPSG1,0,1,0,0,0,0,0,0,1,1,0,0
8717,Q9NRE2,TSHZ2,1,0,1,0,0,0,0,0,0,0,0,0
8718,P0CV98,TSPY3,0,0,0,0,0,0,0,0,0,0,0,0
8719,O60637,TSPAN3,0,1,0,0,0,0,0,0,0,0,0,0
8720,Q9H1Z9,TSPAN10,0,1,0,0,0,0,0,0,0,0,0,0
8721,Q99614,TTC1,0,0,0,0,0,0,0,0,0,0,0,0
8722,Q6PF05,TTC23L,0,0,0,0,0,0,0,0,0,0,0,0
8723,O95857,TSPAN13,0,1,0,0,0,0,0,0,0,0,0,0
8724,P19075,TSPAN8,0,1,0,0,0,0,0,0,0,0,0,0
8725,Q86WT1,TTC30A,0,0,0,0,0,0,0,0,0,0,0,0
8726,O75954,TSPAN9,0,1,0,0,0,0,0,0,0,0,0,0
8727,Q86TZ1,TTC6,0,0,0,0,0,0,0,0,0,0,0,0
8728,Q9UI38,PRSS50,0,0,0,0,0,0,0,0,1,1,0,0
8729,Q9UJ04,TSPYL4,0,0,0,0,0,0,0,0,0,0,0,0
8730,Q6DKK2,TTC19,0,0,0,0,0,0,0,0,1,0,0,0
8731,P49638,TTPA,0,0,0,0,0,0,0,0,1,0,0,0
8732,Q15361,TTF1,1,0,1,0,0,0,0,0,0,0,0,0
8733,O95922,TTLL1,0,0,0,0,0,0,0,0,1,1,0,0
8734,A6NNM8,TTLL13P,0,0,0,0,0,0,0,0,1,1,0,0
8735,O75896,TUSC2,0,0,0,0,0,0,0,0,0,0,0,0
8736,Q9Y4R7,TTLL3,0,0,0,0,0,0,0,0,1,1,0,0
8737,Q2TAM9,TUSC1,0,0,0,0,0,0,0,0,0,0,0,0
8738,Q5VYS8,TUT7,0,0,0,0,0,0,0,0,1,1,0,0
8739,A0A075B6T7,TRAV6,0,0,0,0,0,0,0,0,0,0,0,0
8740,A0A0K0K1G8,TRBV10-2,0,0,0,0,0,0,0,0,0,0,0,0
8741,A0A0K0K1G6,TRBV10-3,0,0,0,0,0,0,0,0,0,0,0,0
8742,A0A0K0K1C0,TRBV11-1,0,0,0,0,0,0,0,0,0,0,0,0
8743,A0A0B4J262,TRAV8-6,0,0,0,0,0,0,0,0,0,0,0,0
8744,A0A087WT02,TRAV9-2,0,0,0,0,0,0,0,0,0,0,0,0
8745,A0A075B6T6,TRAV12-2,0,0,0,0,0,0,0,0,0,0,0,0
8746,A0A0B4J271,TRAV12-3,0,0,0,0,0,0,0,0,0,0,0,0
8747,A0A0B4J241,TRAV13-1,0,0,0,0,0,0,0,0,0,0,0,0
8748,A0A0B4J235,TRAV13-2,0,0,0,0,0,0,0,0,0,0,0,0
8749,A0A075B6X5,TRAV18,0,0,0,0,0,0,0,0,0,0,0,0
8750,A0A0K0K1C4,TRBV27,0,0,0,0,0,0,0,0,0,0,0,0
8751,A0A5B7,TRBV29-1,0,0,0,0,0,0,0,0,0,0,0,0
8752,A0A0B4J277,TRAV22,0,0,0,0,0,0,0,0,0,0,0,0
8753,A0A576,TRBV3-1,0,0,0,0,0,0,0,0,0,0,0,0
8754,A0A577,TRBV4-1,0,0,0,0,0,0,0,0,0,0,0,0
8755,A0A578,TRBV5-1,0,0,0,0,0,0,0,0,0,0,0,0
8756,A0A0B4J273,TRAV34,0,0,0,0,0,0,0,0,0,0,0,0
8757,A0A0B4J244,TRAV3,0,0,0,0,0,0,0,0,0,0,0,0
8758,A0A0B4J280,TRAV40,0,0,0,0,0,0,0,0,0,0,0,0
8759,A0A1B0GX49,TRBV6-4,0,0,0,0,0,0,0,0,0,0,0,0
8760,A0A1B0GX31,TRBV7-6,0,0,0,0,0,0,0,0,0,0,0,0
8761,A0A1B0GX51,TRBV7-8,0,0,0,0,0,0,0,0,0,0,0,0
8762,P04435,TRBV7-9,0,0,0,0,0,0,0,0,0,0,0,0
8763,Q9BXU2,TEX13B,0,0,0,0,0,0,0,0,0,0,0,0
8764,A0A0J9YWL9,TEX13C,0,0,0,0,0,0,0,0,0,0,0,0
8765,Q6UWH6,TEX261,0,1,0,0,0,0,0,0,0,0,0,0
8766,Q9GZX9,TWSG1,0,0,0,0,0,0,0,0,0,0,0,0
8767,Q9P2K2,TXNDC16,0,0,0,0,0,0,0,0,0,0,0,0
8768,Q9BRA2,TXNDC17,0,0,0,0,0,0,0,0,0,1,0,0
8769,P42681,TXK,1,0,1,1,0,0,0,0,1,1,0,0
8770,Q8N3L3,TXLNB,0,0,0,0,0,0,0,0,0,0,0,0
8771,Q9NUQ3,TXLNG,1,0,0,0,0,0,0,0,0,0,0,0
8772,Q8NBS9,TXNDC5,0,0,0,0,0,0,0,0,0,1,0,0
8773,Q86XW9,NME9,0,0,0,0,0,0,0,0,0,1,0,0
8774,Q8N427,NME8,0,0,0,0,0,0,0,0,0,0,0,0
8775,P53007,SLC25A1,0,1,0,0,0,0,0,0,1,0,0,0
8776,Q8TAI1,TYMSOS,0,0,0,0,0,0,0,0,0,0,0,0
8777,P40126,DCT,0,1,0,0,0,0,0,0,1,1,0,0
8778,Q8NFQ8,TOR1AIP2,0,1,0,0,0,0,0,0,0,0,0,0
8779,O60784,TOM1,0,0,0,0,0,0,0,0,0,0,0,0
8780,P02585,TNNC2,0,0,0,0,0,0,0,0,0,0,0,0
8781,Q9H3S4,TPK1,0,0,0,1,0,0,0,0,1,1,0,0
8782,P20396,TRH,0,0,0,0,0,0,0,0,0,0,0,0
8783,Q9BQ50,TREX2,0,0,0,0,0,0,0,0,1,1,0,0
8784,Q9UDY6,TRIM10,0,0,0,0,0,0,0,0,0,0,0,0
8785,Q96BQ3,TRIM43,0,0,0,0,0,0,0,0,0,0,0,0
8786,Q8IYL2,TRMT44,0,0,0,0,0,0,0,0,1,1,0,0
8787,Q96F44,TRIM11,0,0,0,0,0,0,0,0,1,1,0,0
8788,Q96LD4,TRIM47,0,0,0,0,0,0,0,0,1,1,0,0
8789,Q14142,TRIM14,0,0,0,0,0,0,0,0,0,0,0,0
8790,Q9P272,TRMT9B,0,0,0,0,0,0,0,0,1,1,0,0
8791,Q32P41,TRMT5,0,0,0,0,0,0,0,0,1,1,0,0
8792,Q9BZY9,TRIM31,0,0,0,0,0,0,0,0,1,1,0,0
8793,Q9UPN9,TRIM33,1,0,1,0,0,0,0,0,1,1,0,1
8794,O00635,TRIM38,0,0,0,0,0,0,0,0,1,1,0,0
8795,Q86VQ6,TXNRD3,0,0,0,0,0,0,0,0,1,1,0,0
8796,Q16881,TXNRD1,0,0,0,0,0,0,0,0,1,1,0,0
8797,Q99816,TSG101,0,0,0,0,0,0,0,0,0,0,0,0
8798,Q8NHM4,PRSS3P2,0,0,0,0,0,0,0,0,1,1,0,0
8799,Q96QS1,TSPAN32,0,1,0,0,0,0,0,0,0,0,0,0
8800,O14817,TSPAN4,0,1,0,0,0,0,0,0,0,0,0,0
8801,Q9BXA7,TSSK1B,0,0,0,1,0,0,0,0,1,1,0,0
8802,Q9BY10,SLC46A2,0,1,0,0,0,0,0,0,0,0,0,0
8803,O95801,TTC4,0,0,0,0,0,0,0,0,0,0,0,0
8804,Q9H892,TTC12,0,0,0,0,0,0,0,0,0,0,0,0
8805,Q8N831,TSPYL6,0,0,0,0,0,0,0,0,0,0,0,0
8806,Q49AM3,TTC31,0,0,0,0,0,0,0,0,0,0,0,0
8807,A8MYJ7,TTC34,0,0,0,0,0,0,0,0,0,0,0,0
8808,A6NLP5,TTC36,0,0,0,0,0,0,0,0,0,0,0,0
8809,P33981,TTK,0,0,0,1,0,0,0,0,1,1,0,0
8810,Q6ZVT0,TTLL10,0,0,0,0,0,0,0,0,0,1,0,0
8811,Q9BWV7,TTLL2,0,0,0,0,0,0,0,0,1,1,0,0
8812,Q13454,TUSC3,0,1,0,0,0,0,0,0,0,0,0,0
8813,Q14679,TTLL4,0,0,0,0,0,0,0,0,1,1,0,0
8814,Q8N841,TTLL6,0,0,0,0,0,0,0,0,1,1,0,0
8815,Q9BTX7,TTPAL,0,0,0,0,0,0,0,0,0,0,0,0
8816,A0A0A6YYC5,TRAV14DV4,0,0,0,0,0,0,0,0,0,0,0,0
8817,A0A0A6YYK6,TRAV16,0,0,0,0,0,0,0,0,0,0,0,0
8818,A0A0B4J275,TRAV17,0,0,0,0,0,0,0,0,0,0,0,0
8819,A0A0A6YYK7,TRAV19,0,0,0,0,0,0,0,0,0,0,0,0
8820,A0A075B6W5,TRAV23DV6,0,0,0,0,0,0,0,0,0,0,0,0
8821,A0A539,TRBV4-2,0,0,0,0,0,0,0,0,0,0,0,0
8822,A0A589,TRBV4-3,0,0,0,0,0,0,0,0,0,0,0,0
8823,A0A597,TRBV5-5,0,0,0,0,0,0,0,0,0,0,0,0
8824,A0A075B6V5,TRAV36DV7,0,0,0,0,0,0,0,0,0,0,0,0
8825,Q12792,TWF1,0,0,0,0,0,0,0,0,1,0,0,0
8826,A0A0J9YX75,TRBV6-9,0,0,0,0,0,0,0,0,0,0,0,0
8827,A0A1B0GXF2,TRBV7-2,0,0,0,0,0,0,0,0,0,0,0,0
8828,Q9BXU3,TEX13A,0,0,0,0,0,0,0,0,0,0,0,0
8829,O14907,TAX1BP3,0,0,0,0,0,0,1,0,0,0,0,0
8830,Q9Y6I9,TEX264,0,0,0,0,0,0,0,0,0,0,0,0
8831,P07101,TH,0,0,0,0,0,0,0,0,1,1,0,0
8832,P19971,TYMP,0,0,0,0,0,0,0,0,1,1,0,0
8833,O75643,SNRNP200,0,0,0,0,0,0,0,0,1,1,0,0
8834,C9J2P7,USP17L15,0,0,0,0,0,0,0,0,1,1,0,0
8835,P61077,UBE2D3,0,0,0,0,0,0,0,0,1,1,0,0
8836,Q16222,UAP1,0,0,0,0,0,0,0,0,1,1,0,0
8837,Q96Q05,TRAPPC9,0,0,0,0,0,0,0,0,0,0,0,0
8838,Q5GJ75,TNFAIP8L3,0,0,0,0,0,0,0,0,0,0,0,0
8839,P07951,TPM2,0,0,0,0,0,0,0,0,1,0,0,0
8840,Q9UI30,TRMT112,0,0,0,0,0,0,0,0,0,1,0,0
8841,Q5T6R2,TPTE2P1,0,0,0,0,0,0,0,0,0,0,0,0
8842,Q13077,TRAF1,0,0,0,0,0,0,0,0,0,0,0,0
8843,Q15629,TRAM1,0,1,0,0,0,0,0,0,0,0,0,0
8844,Q9UBP6,METTL1,0,0,0,0,0,1,0,0,1,1,0,0
8845,Q9BYJ4,TRIM34,0,0,0,0,0,0,0,0,0,0,0,0
8846,Q7RTX1,TAS1R1,0,1,0,0,0,0,0,0,0,0,0,0
8847,Q15631,TSN,0,0,1,0,0,1,0,0,1,1,0,0
8848,Q5TAA0,TTC22,0,0,0,0,0,0,0,0,0,0,0,0
8849,A2A3L6,TTC24,0,0,0,0,0,0,0,0,0,0,0,0
8850,Q8N4P2,TTC30B,0,0,0,0,0,0,0,0,0,0,0,0
8851,Q9ULT0,TTC7A,0,0,0,0,0,0,0,0,1,0,0,0
8852,Q5TCY1,TTBK1,0,0,0,1,0,0,0,0,1,1,0,0
8853,Q01534,TSPY1,0,0,0,0,0,0,0,0,0,0,0,0
8854,Q8NA56,TTC29,0,0,0,0,0,0,0,0,0,0,0,0
8855,Q6PID6,TTC33,0,0,0,0,0,0,0,0,0,0,0,0
8856,Q13432,UNC119,0,0,0,0,0,0,0,0,1,0,0,0
8857,A6NIH7,UNC119B,0,0,0,0,0,0,0,0,0,0,0,0
8858,O95164,UBL3,0,0,0,0,0,0,0,0,0,0,0,0
8859,Q9Y5T5,USP16,1,0,0,0,0,0,0,0,1,1,0,0
8860,Q8TEY7,USP33,0,0,0,0,0,0,0,0,1,1,0,0
8861,Q9P275,USP36,0,0,0,0,0,0,0,0,1,1,0,0
8862,O94782,USP1,0,0,0,0,0,0,0,0,1,1,0,0
8863,P62068,USP46,0,0,0,0,0,0,0,0,1,1,0,0
8864,Q8NB14,USP38,0,0,0,0,0,0,0,0,1,1,0,0
8865,Q9NVE5,USP40,0,0,0,0,0,0,0,0,1,1,0,0
8866,Q86UV5,USP48,0,0,0,0,0,0,0,0,1,1,0,0
8867,P40818,USP8,0,0,0,0,0,0,0,0,1,1,1,0
8868,Q70CQ1,USP49,0,0,0,0,0,0,0,0,1,1,0,0
8869,Q70EL4,USP43,0,0,0,0,0,0,0,0,1,1,0,0
8870,O95071,UBR5,0,0,0,0,0,0,0,0,1,1,0,1
8871,P57075,UBASH3A,0,0,0,0,0,0,0,0,0,1,0,0
8872,Q8TF42,UBASH3B,0,0,0,0,0,0,0,0,1,1,0,0
8873,Q96LJ8,UBXN10,0,0,0,0,0,0,0,0,0,0,0,0
8874,Q8IWV8,UBR2,0,0,0,0,0,0,0,0,1,1,0,0
8875,P25874,UCP1,0,1,0,0,0,0,0,0,0,0,0,0
8876,P55851,UCP2,0,1,0,0,0,0,0,0,0,0,0,0
8877,Q9HAW7,UGT1A7,0,1,0,0,0,0,0,0,1,1,0,0
8878,P98066,TNFAIP6,0,0,0,0,0,0,0,0,0,0,0,0
8879,P49815,TSC2,0,0,0,0,0,0,0,0,1,0,0,1
8880,Q6PGP7,TTC37,0,0,0,0,0,0,0,0,0,0,0,0
8881,Q5W5X9,TTC23,0,0,0,0,0,0,0,0,0,0,0,0
8882,Q969E8,TSR2,0,0,0,0,0,0,0,0,1,0,0,0
8883,Q6P2S7,TTC41P,0,0,0,0,0,0,0,0,0,0,0,0
8884,Q8WU66,TSPEAR,0,0,0,0,0,0,0,0,0,0,0,0
8885,Q5I0X7,TTC32,0,0,0,0,0,0,0,0,0,0,0,0
8886,Q9BSA4,TTYH2,0,1,0,0,0,0,0,0,0,0,0,0
8887,Q6NXR4,TTI2,0,0,0,0,0,0,0,0,1,0,0,0
8888,Q14166,TTLL12,0,0,0,0,0,0,0,0,0,0,0,0
8889,Q6NUM6,TYW1B,0,0,0,0,0,0,0,0,1,1,0,0
8890,Q15695,ZRSR2P1,0,0,0,0,0,1,0,0,0,0,0,0
8891,Q15696,ZRSR2,0,0,0,0,0,1,0,0,0,0,0,1
8892,Q5VV11,,0,0,0,0,0,0,0,0,0,0,0,0
8893,Q5XG85,,0,0,0,0,0,0,0,0,0,0,0,0
8894,A8MUK1,USP17L5,0,0,0,0,0,0,0,0,1,1,0,0
8895,Q6QN14,USP17L6P,0,0,0,0,0,0,0,0,1,1,0,0
8896,D6RA61,USP17L22,0,0,0,0,0,0,0,0,1,1,0,0
8897,A0A1B0GUS4,UBE2L5,0,0,0,0,0,0,0,0,1,1,0,0
8898,Q7Z7E8,UBE2Q1,0,0,0,0,0,0,0,0,1,0,0,0
8899,Q9GZZ9,UBA5,0,0,0,0,0,0,0,0,1,0,0,0
